,building_id,damage_grade
67688,254816,2
67689,847573,3
67690,106948,2
67691,528109,2
67692,643314,2
67693,601019,1
67694,112551,2
67695,216939,1
67696,838556,2
67697,933611,2
67698,46500,1
67699,74286,2
67700,930164,2
67701,663763,1
67702,407433,2
67703,883782,2
67704,791926,2
67705,392958,1
67706,227848,2
67707,515336,2
67708,963253,2
67709,729269,2
67710,408396,1
67711,456717,2
67712,130916,3
67713,191315,2
67714,725353,2
67715,773777,1
67716,683715,2
67717,678036,2
67718,898280,1
67719,175670,2
67720,876117,2
67721,724260,2
67722,244296,2
67723,977161,2
67724,208236,2
67725,953890,2
67726,631107,2
67727,940028,2
67728,82634,2
67729,417380,2
67730,755840,2
67731,729262,1
67732,164831,2
67733,116391,2
67734,444833,2
67735,684376,2
67736,921094,1
67737,564164,2
67738,15033,2
67739,577701,2
67740,161553,2
67741,859778,3
67742,790443,2
67743,337128,2
67744,849575,2
67745,861094,2
67746,456092,2
67747,815962,2
67748,139982,2
67749,425988,2
67750,578693,2
67751,905164,1
67752,1014938,2
67753,299224,1
67754,190659,2
67755,451521,1
67756,203300,2
67757,635732,2
67758,716996,2
67759,621704,2
67760,730445,2
67761,952051,1
67762,646688,1
67763,1044839,2
67764,362554,2
67765,1028051,2
67766,427977,2
67767,824803,1
67768,558128,2
67769,889907,2
67770,340371,1
67771,81224,2
67772,794334,2
67773,481909,2
67774,742728,1
67775,378149,2
67776,696611,2
67777,654092,2
67778,90582,2
67779,126335,1
67780,353453,2
67781,267592,2
67782,725111,2
67783,448137,2
67784,961168,1
67785,856880,1
67786,117597,2
67787,613305,2
67788,123992,3
67789,373852,1
67790,46937,2
67791,995945,2
67792,25253,3
67793,624212,3
67794,646282,2
67795,332598,1
67796,524445,2
67797,890602,2
67798,274643,1
67799,358211,1
67800,91727,3
67801,285531,1
67802,259240,1
67803,731427,2
67804,194539,1
67805,1032346,1
67806,637017,1
67807,732786,1
67808,673537,2
67809,209069,2
67810,872717,2
67811,237859,2
67812,694954,2
67813,403623,3
67814,356423,2
67815,713728,2
67816,789607,2
67817,138971,2
67818,421223,2
67819,730358,1
67820,911022,2
67821,603899,2
67822,607159,2
67823,729779,2
67824,479185,1
67825,55694,2
67826,496963,2
67827,391836,2
67828,164766,2
67829,7755,2
67830,969940,2
67831,58477,1
67832,923975,1
67833,357603,2
67834,598963,2
67835,667473,1
67836,106629,1
67837,499333,2
67838,260066,1
67839,581589,1
67840,659605,2
67841,59692,2
67842,889309,1
67843,685438,2
67844,72031,1
67845,118528,2
67846,697579,2
67847,391615,2
67848,38550,2
67849,1012763,2
67850,927306,2
67851,704069,2
67852,797165,1
67853,358539,3
67854,729155,2
67855,31731,2
67856,559979,2
67857,339103,2
67858,331832,2
67859,970719,2
67860,298699,2
67861,777644,2
67862,981232,2
67863,451454,3
67864,391589,1
67865,259366,2
67866,523561,2
67867,297183,2
67868,166677,2
67869,813043,2
67870,414768,1
67871,86965,2
67872,212881,2
67873,1021141,2
67874,244993,2
67875,944273,2
67876,787611,2
67877,65828,2
67878,362894,2
67879,736002,2
67880,798330,2
67881,171507,2
67882,345892,2
67883,95883,2
67884,1051264,2
67885,319220,2
67886,575768,2
67887,67866,2
67888,925298,2
67889,536441,2
67890,254067,1
67891,525987,2
67892,815016,2
67893,598890,2
67894,826725,2
67895,535842,2
67896,431125,2
67897,482232,1
67898,600763,2
67899,178598,2
67900,263668,2
67901,409174,2
67902,425360,2
67903,210197,2
67904,241730,2
67905,210326,2
67906,1014771,2
67907,738619,1
67908,847347,2
67909,455782,2
67910,972928,1
67911,453014,2
67912,522501,2
67913,943456,2
67914,88211,2
67915,766007,2
67916,914212,2
67917,74854,2
67918,450883,2
67919,431868,1
67920,688315,2
67921,415787,2
67922,417870,2
67923,159271,2
67924,155602,1
67925,800418,2
67926,1044296,2
67927,365770,2
67928,315497,2
67929,970321,2
67930,446640,2
67931,252233,2
67932,460667,2
67933,509306,2
67934,809253,2
67935,40288,2
67936,354590,2
67937,956995,2
67938,432464,2
67939,485847,2
67940,64940,2
67941,576252,1
67942,636458,1
67943,971958,2
67944,580490,1
67945,447609,1
67946,140025,2
67947,156721,2
67948,633025,2
67949,989272,2
67950,602767,2
67951,671571,2
67952,460722,2
67953,91942,2
67954,928541,2
67955,810353,2
67956,280576,2
67957,281299,2
67958,310354,2
67959,448127,2
67960,38486,2
67961,525501,1
67962,232223,2
67963,518131,1
67964,319772,2
67965,180071,1
67966,697595,2
67967,475097,3
67968,754768,2
67969,157336,2
67970,735140,2
67971,656052,2
67972,985721,2
67973,233272,2
67974,8572,2
67975,986828,1
67976,915407,2
67977,406861,2
67978,287083,1
67979,634415,2
67980,87826,2
67981,539179,1
67982,578557,2
67983,300717,2
67984,667055,2
67985,837883,2
67986,660419,2
67987,32588,2
67988,579140,2
67989,371127,2
67990,1027017,1
67991,548600,2
67992,393495,2
67993,520393,2
67994,869832,2
67995,161635,2
67996,24180,3
67997,344380,2
67998,1025507,2
67999,449589,2
68000,77837,2
68001,215160,2
68002,98461,2
68003,294121,2
68004,997692,2
68005,907432,2
68006,481317,2
68007,1047331,2
68008,673256,2
68009,334232,2
68010,913414,2
68011,2646,2
68012,894641,2
68013,1015098,2
68014,539144,2
68015,628786,2
68016,272738,2
68017,404825,2
68018,994710,2
68019,446988,2
68020,645754,2
68021,1002143,2
68022,970071,2
68023,1037363,2
68024,400662,2
68025,380841,2
68026,213733,1
68027,72902,1
68028,739760,2
68029,246533,2
68030,691037,2
68031,835905,2
68032,835364,2
68033,493664,2
68034,18929,2
68035,954964,1
68036,675422,2
68037,26823,2
68038,16157,1
68039,116457,2
68040,132153,2
68041,235746,2
68042,532702,2
68043,1007637,2
68044,236632,2
68045,316963,2
68046,627934,2
68047,193974,2
68048,710437,2
68049,992213,2
68050,693278,1
68051,1014577,2
68052,100746,2
68053,159417,2
68054,471118,1
68055,785339,2
68056,800762,2
68057,957827,2
68058,328246,2
68059,521686,2
68060,521324,2
68061,465985,1
68062,871735,1
68063,624495,2
68064,597929,1
68065,639714,2
68066,870140,3
68067,340098,2
68068,601925,2
68069,457530,2
68070,333638,2
68071,542184,2
68072,743302,2
68073,681630,2
68074,162265,2
68075,1052149,2
68076,867159,2
68077,98842,2
68078,670838,1
68079,821580,2
68080,32692,1
68081,626447,2
68082,476982,2
68083,735276,2
68084,884520,2
68085,536392,1
68086,730715,2
68087,969751,2
68088,574799,2
68089,856135,3
68090,1045468,1
68091,252515,2
68092,82871,1
68093,396768,1
68094,812140,2
68095,814082,2
68096,339505,1
68097,476411,2
68098,586807,2
68099,68264,2
68100,586186,2
68101,13591,2
68102,503265,2
68103,888517,2
68104,61118,2
68105,733204,2
68106,778661,2
68107,836134,2
68108,757527,2
68109,502267,2
68110,641439,2
68111,649519,2
68112,316247,2
68113,893379,2
68114,643593,2
68115,1015174,2
68116,849518,2
68117,220266,1
68118,464717,2
68119,635697,2
68120,839204,1
68121,97124,3
68122,1005367,2
68123,133381,1
68124,499275,2
68125,347615,2
68126,683330,2
68127,58833,2
68128,871063,1
68129,391046,3
68130,941805,2
68131,338543,1
68132,171545,2
68133,964414,2
68134,972417,2
68135,625686,1
68136,841486,2
68137,512417,2
68138,1052857,1
68139,51553,2
68140,557296,1
68141,400636,2
68142,883266,2
68143,66353,2
68144,269290,2
68145,729004,2
68146,151534,2
68147,80632,2
68148,79048,2
68149,304096,2
68150,526842,1
68151,910744,2
68152,315968,1
68153,1005368,2
68154,103239,2
68155,291784,2
68156,943249,2
68157,590277,2
68158,613444,1
68159,415488,2
68160,1043929,2
68161,69832,2
68162,976460,2
68163,877054,2
68164,605511,1
68165,203987,1
68166,506075,2
68167,419054,2
68168,1011938,2
68169,678435,2
68170,230431,1
68171,947984,2
68172,707623,2
68173,346579,1
68174,637455,2
68175,945090,2
68176,738952,3
68177,542483,2
68178,958842,2
68179,211207,2
68180,77751,3
68181,289469,2
68182,344731,2
68183,970168,2
68184,70222,2
68185,244063,2
68186,809475,2
68187,616327,2
68188,351340,2
68189,1000777,2
68190,196638,2
68191,985297,2
68192,739716,2
68193,624947,2
68194,789515,2
68195,831723,2
68196,657182,2
68197,648112,2
68198,291426,2
68199,295755,1
68200,1024788,3
68201,723936,2
68202,489570,2
68203,514840,1
68204,149124,1
68205,542644,2
68206,924956,2
68207,604417,1
68208,691899,2
68209,62537,2
68210,162280,1
68211,134387,2
68212,82978,2
68213,863045,2
68214,682753,2
68215,509828,2
68216,221790,1
68217,856190,1
68218,426778,2
68219,953600,2
68220,566722,3
68221,599468,2
68222,268618,2
68223,793611,1
68224,60339,2
68225,813180,1
68226,318354,1
68227,611806,2
68228,612205,2
68229,707720,2
68230,370477,2
68231,779884,2
68232,220503,2
68233,582029,2
68234,909804,1
68235,14144,2
68236,621489,1
68237,217657,2
68238,366027,2
68239,453612,2
68240,21674,2
68241,890226,1
68242,432830,2
68243,183706,1
68244,141793,2
68245,281502,2
68246,35587,1
68247,629683,2
68248,618954,2
68249,316915,2
68250,67114,1
68251,959212,3
68252,997347,2
68253,255384,1
68254,80369,2
68255,719564,2
68256,749508,1
68257,322341,1
68258,844977,2
68259,382747,2
68260,874205,2
68261,794449,2
68262,1049758,2
68263,405744,2
68264,959684,2
68265,582312,2
68266,305678,2
68267,764324,2
68268,230790,2
68269,536647,2
68270,145888,2
68271,81744,1
68272,558868,2
68273,419339,2
68274,962764,2
68275,169209,2
68276,365534,2
68277,490445,2
68278,586535,2
68279,1049936,3
68280,947757,2
68281,126100,2
68282,554750,3
68283,281933,1
68284,821589,2
68285,227708,2
68286,299335,1
68287,89716,2
68288,148363,2
68289,129148,2
68290,930296,2
68291,253151,2
68292,758853,2
68293,311663,2
68294,622269,2
68295,59530,2
68296,531609,2
68297,945004,2
68298,668586,2
68299,650862,2
68300,374560,2
68301,1046924,2
68302,221757,2
68303,446907,2
68304,902166,2
68305,1040264,2
68306,646097,2
68307,226760,2
68308,745850,2
68309,987337,2
68310,177867,2
68311,1014338,2
68312,567747,3
68313,356262,1
68314,868900,2
68315,326058,2
68316,936676,2
68317,609002,2
68318,64834,2
68319,819877,2
68320,471134,2
68321,985259,1
68322,452103,2
68323,258607,2
68324,314835,1
68325,16703,2
68326,520353,2
68327,877706,2
68328,305724,2
68329,229172,2
68330,517949,2
68331,961232,2
68332,67586,2
68333,373927,2
68334,980960,1
68335,381539,2
68336,148971,2
68337,137328,2
68338,233631,2
68339,954276,2
68340,811334,2
68341,454372,2
68342,739645,2
68343,797549,2
68344,859566,2
68345,320651,2
68346,735998,2
68347,690266,2
68348,29869,2
68349,481992,2
68350,369252,2
68351,1046788,2
68352,555432,2
68353,129917,2
68354,483085,1
68355,973955,2
68356,246032,3
68357,723172,2
68358,581229,1
68359,633395,2
68360,63976,2
68361,58294,2
68362,643770,2
68363,664267,1
68364,55544,2
68365,137616,2
68366,14525,2
68367,708282,1
68368,976298,2
68369,440289,2
68370,29322,1
68371,684660,2
68372,363605,1
68373,750728,2
68374,24243,2
68375,906567,2
68376,424512,2
68377,723300,2
68378,770794,2
68379,613441,2
68380,746447,2
68381,533578,1
68382,310682,1
68383,26325,2
68384,184505,2
68385,759177,2
68386,321241,2
68387,77531,2
68388,711799,2
68389,913968,2
68390,115966,2
68391,62111,1
68392,381525,2
68393,757531,1
68394,267082,2
68395,159069,2
68396,441508,2
68397,103970,2
68398,302532,2
68399,760620,2
68400,624944,2
68401,803334,2
68402,984488,2
68403,440293,1
68404,666128,2
68405,431777,2
68406,848739,2
68407,145426,2
68408,392886,2
68409,728621,2
68410,397911,2
68411,321301,2
68412,1008974,2
68413,822441,2
68414,708490,2
68415,162288,2
68416,792612,2
68417,133294,2
68418,908465,2
68419,85772,2
68420,740036,2
68421,262552,2
68422,348186,2
68423,132246,2
68424,73126,2
68425,67813,2
68426,955551,2
68427,1042824,2
68428,831583,2
68429,602862,2
68430,325978,2
68431,96483,2
68432,159527,2
68433,10236,2
68434,4670,2
68435,584413,2
68436,120105,2
68437,1050761,2
68438,20814,2
68439,87904,2
68440,440981,2
68441,831162,2
68442,428798,2
68443,526252,2
68444,842227,2
68445,37653,2
68446,10264,2
68447,954614,1
68448,202090,2
68449,1033029,2
68450,748349,2
68451,689687,2
68452,404324,2
68453,613297,2
68454,805091,2
68455,185384,2
68456,601200,1
68457,109682,2
68458,651609,2
68459,838829,2
68460,726593,2
68461,789071,3
68462,509462,2
68463,948556,1
68464,462556,2
68465,7730,2
68466,688618,3
68467,37846,2
68468,863523,1
68469,650,1
68470,769864,2
68471,256606,1
68472,172444,2
68473,430754,1
68474,329721,2
68475,348758,2
68476,952911,2
68477,179429,2
68478,834559,2
68479,1051255,1
68480,77809,2
68481,474637,2
68482,1016985,2
68483,955533,2
68484,515966,2
68485,1019166,2
68486,902718,2
68487,144587,1
68488,472477,2
68489,848153,1
68490,737033,2
68491,167854,1
68492,787071,2
68493,592300,1
68494,426478,2
68495,89694,2
68496,912141,2
68497,805313,2
68498,756389,2
68499,290642,2
68500,721348,2
68501,745064,2
68502,23878,2
68503,49801,2
68504,681260,2
68505,110083,2
68506,357131,2
68507,333240,2
68508,322730,2
68509,1021178,2
68510,226424,2
68511,224598,2
68512,933674,2
68513,499742,2
68514,843115,2
68515,1045379,2
68516,861689,2
68517,806017,2
68518,430436,1
68519,348320,2
68520,533527,2
68521,796729,2
68522,32726,2
68523,515708,2
68524,591717,2
68525,943534,1
68526,662938,2
68527,174910,2
68528,574251,2
68529,788149,2
68530,431468,2
68531,450678,2
68532,89499,2
68533,894266,2
68534,568805,2
68535,989063,2
68536,451886,2
68537,113024,2
68538,396798,1
68539,173473,2
68540,136628,2
68541,588730,1
68542,123791,2
68543,147212,2
68544,290143,2
68545,760978,1
68546,470864,2
68547,791771,2
68548,209582,2
68549,596533,2
68550,291518,2
68551,982122,2
68552,163788,2
68553,539450,2
68554,987014,2
68555,487378,2
68556,501314,1
68557,863815,2
68558,762859,2
68559,898703,2
68560,167665,2
68561,856759,2
68562,618752,2
68563,956956,2
68564,744985,2
68565,108031,2
68566,403641,3
68567,154637,2
68568,309686,2
68569,1011600,2
68570,1037273,3
68571,586798,1
68572,869826,2
68573,621348,2
68574,758419,2
68575,220327,2
68576,365418,2
68577,131157,2
68578,1035082,2
68579,511568,2
68580,988242,1
68581,329115,2
68582,305438,2
68583,498435,2
68584,119692,2
68585,709781,3
68586,968577,2
68587,91075,2
68588,316923,2
68589,979274,2
68590,972707,2
68591,188462,2
68592,627198,2
68593,968637,2
68594,360967,2
68595,91321,2
68596,677445,2
68597,1184,2
68598,191173,1
68599,865788,2
68600,856407,1
68601,604848,2
68602,815961,1
68603,308534,2
68604,933810,2
68605,783265,2
68606,905530,2
68607,646274,2
68608,545882,1
68609,843570,2
68610,488103,2
68611,1008499,1
68612,21237,2
68613,241318,3
68614,154114,1
68615,308036,2
68616,976047,2
68617,293038,2
68618,559861,2
68619,372538,1
68620,298992,1
68621,878092,2
68622,559625,2
68623,1045790,2
68624,782253,2
68625,898590,2
68626,494158,2
68627,679170,2
68628,183428,2
68629,569897,2
68630,238951,2
68631,440909,2
68632,252123,1
68633,53140,2
68634,468383,2
68635,850401,3
68636,232959,2
68637,149930,1
68638,653549,2
68639,972626,2
68640,170907,2
68641,143466,2
68642,799096,2
68643,838367,2
68644,1039388,2
68645,684220,2
68646,60211,2
68647,63549,2
68648,294151,2
68649,120500,2
68650,749464,2
68651,282472,2
68652,931590,2
68653,489497,1
68654,1048943,1
68655,603844,2
68656,655545,2
68657,881282,1
68658,385259,2
68659,199718,2
68660,590249,2
68661,745505,2
68662,265166,2
68663,555185,2
68664,775788,2
68665,368158,2
68666,134240,2
68667,292994,2
68668,544110,2
68669,524926,2
68670,715732,2
68671,163231,2
68672,612301,2
68673,772774,2
68674,380801,2
68675,1016559,1
68676,411343,2
68677,1000867,2
68678,987687,2
68679,7282,2
68680,668899,2
68681,717075,2
68682,242201,2
68683,242557,2
68684,557292,2
68685,695742,1
68686,254803,2
68687,562782,1
68688,487027,2
68689,101323,2
68690,348064,2
68691,455682,2
68692,595617,2
68693,1009634,2
68694,819033,2
68695,449365,2
68696,985676,2
68697,152431,2
68698,200723,2
68699,187105,2
68700,631271,2
68701,838766,2
68702,83773,2
68703,773867,2
68704,692402,2
68705,629427,3
68706,181204,2
68707,641622,3
68708,981316,2
68709,661610,2
68710,668417,2
68711,762890,1
68712,264800,2
68713,558022,2
68714,900800,2
68715,536048,2
68716,163740,1
68717,80435,2
68718,865498,1
68719,1030712,1
68720,88472,2
68721,73913,2
68722,616078,2
68723,166005,2
68724,596423,2
68725,596817,2
68726,30155,2
68727,435194,2
68728,345494,1
68729,284191,2
68730,688509,1
68731,525741,2
68732,925679,2
68733,817681,2
68734,835047,1
68735,39801,2
68736,77948,1
68737,665538,2
68738,875975,2
68739,593829,2
68740,981600,1
68741,44762,2
68742,280260,2
68743,340299,2
68744,1014913,2
68745,1037104,2
68746,491528,1
68747,196364,1
68748,968639,3
68749,311003,1
68750,337249,2
68751,399447,2
68752,145046,1
68753,260570,2
68754,63119,2
68755,12183,2
68756,315044,1
68757,851435,2
68758,685860,2
68759,8702,1
68760,759404,2
68761,739612,1
68762,332992,2
68763,8586,1
68764,433849,2
68765,651157,2
68766,466704,2
68767,593507,2
68768,412325,1
68769,70720,2
68770,291949,2
68771,598314,2
68772,686151,2
68773,643105,2
68774,638650,1
68775,1020433,2
68776,130162,2
68777,293484,2
68778,3919,1
68779,600323,2
68780,986628,2
68781,518083,2
68782,484334,2
68783,733530,2
68784,89498,2
68785,206743,2
68786,949187,2
68787,377384,2
68788,336170,1
68789,661595,2
68790,938212,1
68791,941437,1
68792,99203,2
68793,903857,2
68794,41848,2
68795,543524,2
68796,742589,1
68797,143771,2
68798,425850,2
68799,374390,2
68800,974453,1
68801,1001176,2
68802,646134,2
68803,52072,1
68804,465767,2
68805,345221,1
68806,514953,2
68807,365243,2
68808,764354,2
68809,314022,2
68810,676846,2
68811,983026,2
68812,1009543,2
68813,848536,2
68814,44836,2
68815,122471,2
68816,286830,2
68817,883484,2
68818,384994,2
68819,373024,2
68820,287361,2
68821,859150,2
68822,214580,2
68823,272303,2
68824,310199,2
68825,705179,2
68826,58688,1
68827,898525,2
68828,31939,2
68829,177134,2
68830,6599,2
68831,761726,2
68832,670750,1
68833,699096,2
68834,142252,2
68835,514203,2
68836,742965,2
68837,374022,1
68838,32420,2
68839,717360,2
68840,867013,3
68841,473188,1
68842,811387,2
68843,503198,2
68844,473061,1
68845,328902,2
68846,596941,2
68847,690251,2
68848,234235,2
68849,1009582,2
68850,466843,2
68851,129381,2
68852,332482,2
68853,881536,2
68854,582991,2
68855,240368,2
68856,286430,1
68857,557088,2
68858,854189,2
68859,352012,3
68860,294750,2
68861,845450,2
68862,689946,2
68863,127350,2
68864,802560,2
68865,201319,2
68866,762510,1
68867,276690,1
68868,565514,2
68869,557688,1
68870,938582,2
68871,132691,2
68872,744413,2
68873,227207,2
68874,397808,2
68875,782284,2
68876,855009,2
68877,978718,2
68878,22407,2
68879,853754,2
68880,350059,3
68881,39993,2
68882,537940,2
68883,339673,1
68884,477143,2
68885,55496,2
68886,631450,2
68887,141924,2
68888,162797,2
68889,71695,1
68890,579054,1
68891,469714,2
68892,266985,2
68893,647644,2
68894,989688,2
68895,232301,2
68896,382852,2
68897,186343,2
68898,608931,2
68899,343099,2
68900,807057,2
68901,1043521,2
68902,290033,2
68903,4224,1
68904,1040839,2
68905,613368,1
68906,387954,2
68907,427664,2
68908,561827,2
68909,181135,1
68910,620880,2
68911,338720,2
68912,669658,2
68913,813410,1
68914,987088,2
68915,185876,2
68916,763694,2
68917,524538,2
68918,1006427,1
68919,418771,2
68920,21065,2
68921,476486,2
68922,353149,2
68923,851669,2
68924,776399,1
68925,451754,2
68926,610142,2
68927,1009164,2
68928,1048619,2
68929,427667,2
68930,368552,2
68931,509102,2
68932,973160,2
68933,374441,2
68934,333615,2
68935,951113,2
68936,727601,2
68937,91276,2
68938,926231,2
68939,31928,2
68940,269766,2
68941,80125,2
68942,583284,1
68943,602901,2
68944,945594,1
68945,861514,2
68946,350901,2
68947,641293,2
68948,416523,2
68949,847981,2
68950,810929,2
68951,242694,1
68952,185456,2
68953,966643,2
68954,327640,2
68955,434491,2
68956,179399,2
68957,683375,2
68958,772151,1
68959,266359,2
68960,128048,2
68961,287961,2
68962,253579,2
68963,1049125,2
68964,843407,2
68965,958314,2
68966,848342,2
68967,333770,2
68968,379525,2
68969,404628,3
68970,698652,2
68971,142420,2
68972,158005,2
68973,598599,2
68974,505281,2
68975,132705,2
68976,351157,2
68977,66192,2
68978,830470,2
68979,693028,2
68980,799110,2
68981,662437,2
68982,247203,2
68983,645639,2
68984,864604,2
68985,303974,2
68986,1007279,2
68987,652337,2
68988,359878,3
68989,721722,2
68990,655019,2
68991,32992,2
68992,1028196,2
68993,13295,2
68994,552582,2
68995,883628,2
68996,1030386,1
68997,816681,2
68998,523090,2
68999,698861,2
69000,385704,2
69001,250356,2
69002,831637,2
69003,158517,1
69004,197962,2
69005,939396,2
69006,818027,2
69007,391449,2
69008,288550,1
69009,402923,2
69010,375126,2
69011,922341,2
69012,881293,2
69013,443585,2
69014,638909,2
69015,728283,2
69016,569131,1
69017,159603,2
69018,325968,2
69019,184928,2
69020,839459,2
69021,602523,2
69022,254704,2
69023,968451,2
69024,291876,2
69025,638674,2
69026,1045827,1
69027,222112,2
69028,649537,2
69029,587480,2
69030,183184,2
69031,775347,2
69032,858451,2
69033,521605,2
69034,239885,2
69035,829014,2
69036,92987,2
69037,835803,1
69038,230434,2
69039,776978,2
69040,75677,2
69041,17095,2
69042,152452,1
69043,486721,2
69044,102674,2
69045,382848,2
69046,581420,1
69047,81926,2
69048,386305,2
69049,535855,2
69050,393347,1
69051,282615,1
69052,1051291,1
69053,335939,2
69054,862298,2
69055,957339,2
69056,691294,2
69057,977004,2
69058,380404,2
69059,431281,2
69060,127779,2
69061,404848,1
69062,794349,2
69063,375558,2
69064,887037,2
69065,213025,1
69066,866676,2
69067,1018047,2
69068,206817,2
69069,1043404,1
69070,423728,2
69071,465621,2
69072,249569,1
69073,384369,2
69074,944943,2
69075,879541,2
69076,64762,2
69077,347124,2
69078,761830,2
69079,219168,2
69080,293793,2
69081,517594,2
69082,125542,2
69083,466744,1
69084,271241,2
69085,312511,2
69086,179835,2
69087,237719,2
69088,316211,2
69089,917385,2
69090,423698,2
69091,32594,2
69092,467580,1
69093,698982,2
69094,202095,2
69095,660605,1
69096,1038509,3
69097,984177,2
69098,940688,2
69099,590235,1
69100,553364,2
69101,677651,2
69102,427449,2
69103,848345,1
69104,95812,1
69105,468104,2
69106,469735,2
69107,498165,2
69108,312407,1
69109,907731,1
69110,208856,2
69111,752342,2
69112,629286,2
69113,952204,2
69114,638810,2
69115,1028609,2
69116,841951,2
69117,318179,2
69118,666346,2
69119,352817,2
69120,1019218,2
69121,911885,3
69122,128810,3
69123,1040097,2
69124,940713,1
69125,776435,2
69126,621633,2
69127,60294,2
69128,258645,2
69129,557496,2
69130,67140,2
69131,257781,3
69132,38520,2
69133,830492,1
69134,12647,1
69135,224281,2
69136,197886,2
69137,365320,2
69138,129232,2
69139,91604,2
69140,28375,2
69141,833248,1
69142,1001241,2
69143,83201,1
69144,151180,2
69145,460477,2
69146,827574,1
69147,746153,2
69148,946283,2
69149,462369,2
69150,311607,2
69151,89367,2
69152,724206,1
69153,597489,1
69154,847202,2
69155,429830,2
69156,124756,1
69157,220854,2
69158,886470,2
69159,1000597,2
69160,6525,2
69161,18270,2
69162,185605,2
69163,586202,1
69164,463573,2
69165,274802,2
69166,971198,1
69167,678321,2
69168,375091,2
69169,473177,1
69170,920592,2
69171,517328,2
69172,960592,2
69173,51535,2
69174,697099,1
69175,528770,2
69176,1037051,2
69177,689269,2
69178,728990,2
69179,752501,2
69180,863750,2
69181,685537,2
69182,752790,1
69183,995965,2
69184,750277,1
69185,827240,2
69186,991359,2
69187,540918,2
69188,228321,2
69189,926764,2
69190,341192,2
69191,274919,2
69192,351482,2
69193,527367,2
69194,501186,1
69195,87885,1
69196,964511,3
69197,694508,2
69198,880024,2
69199,481426,3
69200,227885,2
69201,557900,2
69202,684751,2
69203,68307,1
69204,425172,2
69205,739998,2
69206,813644,2
69207,851906,2
69208,205970,2
69209,893260,2
69210,134850,2
69211,255667,2
69212,174234,2
69213,232313,2
69214,822748,2
69215,642565,2
69216,378867,2
69217,915584,2
69218,645366,2
69219,717698,2
69220,82820,2
69221,209644,2
69222,440842,2
69223,376377,2
69224,239706,2
69225,308397,2
69226,846616,2
69227,693531,2
69228,753800,2
69229,855715,2
69230,944833,1
69231,708402,2
69232,538273,2
69233,440083,2
69234,181346,2
69235,452666,2
69236,385024,2
69237,739217,2
69238,397798,2
69239,649687,2
69240,1050333,2
69241,1018454,2
69242,130485,2
69243,509452,2
69244,433344,2
69245,197264,1
69246,346439,2
69247,919745,2
69248,749722,2
69249,856704,2
69250,297853,2
69251,545691,2
69252,769951,2
69253,117825,2
69254,265256,2
69255,40469,2
69256,51821,2
69257,382165,2
69258,494004,2
69259,397782,2
69260,839336,1
69261,45176,2
69262,661580,2
69263,101830,2
69264,389831,1
69265,332792,3
69266,201702,2
69267,642186,1
69268,114742,2
69269,344971,2
69270,559686,2
69271,1035413,2
69272,1008092,2
69273,438056,2
69274,204036,2
69275,231547,2
69276,566801,2
69277,739983,2
69278,547439,2
69279,738143,2
69280,243700,2
69281,462268,2
69282,809279,2
69283,166456,1
69284,336096,1
69285,52526,2
69286,48462,1
69287,581497,2
69288,767675,2
69289,767657,2
69290,148316,2
69291,226207,1
69292,889360,2
69293,148716,2
69294,9278,2
69295,116716,2
69296,590689,2
69297,308025,2
69298,663014,2
69299,210103,2
69300,560568,2
69301,714263,2
69302,368500,2
69303,1009455,2
69304,711287,2
69305,158437,2
69306,163804,1
69307,707890,2
69308,85868,1
69309,68143,2
69310,757019,1
69311,749818,1
69312,469166,2
69313,803255,2
69314,68414,2
69315,187228,1
69316,130495,2
69317,354422,2
69318,203014,2
69319,310678,1
69320,791980,2
69321,906137,2
69322,574847,3
69323,814172,2
69324,624713,2
69325,517322,2
69326,183785,1
69327,471962,2
69328,577485,2
69329,578709,2
69330,224233,1
69331,250721,2
69332,675871,2
69333,114791,2
69334,436593,2
69335,578638,3
69336,737116,2
69337,464904,2
69338,336702,2
69339,112585,2
69340,567542,2
69341,322179,2
69342,331441,2
69343,970364,2
69344,415232,3
69345,543250,2
69346,404844,2
69347,251302,1
69348,397971,2
69349,436827,2
69350,76682,2
69351,507104,2
69352,680994,1
69353,809101,2
69354,360418,2
69355,688125,1
69356,653771,2
69357,647365,2
69358,206485,2
69359,192995,2
69360,735627,2
69361,650033,2
69362,914183,2
69363,718777,2
69364,1026242,2
69365,756544,2
69366,541473,2
69367,375749,2
69368,731480,1
69369,98891,2
69370,376506,2
69371,1031687,2
69372,578954,2
69373,796399,2
69374,544384,2
69375,376804,2
69376,975833,2
69377,940853,2
69378,758190,2
69379,157696,2
69380,9106,1
69381,529756,1
69382,899838,2
69383,444509,2
69384,585916,2
69385,584505,2
69386,992976,2
69387,898714,2
69388,357353,2
69389,383179,2
69390,724697,2
69391,246257,2
69392,260482,2
69393,706134,2
69394,367259,1
69395,313485,2
69396,868221,2
69397,923254,2
69398,40290,2
69399,375169,2
69400,360096,1
69401,166883,1
69402,312062,2
69403,59400,2
69404,456540,2
69405,950924,2
69406,16419,2
69407,75561,2
69408,116047,2
69409,572628,2
69410,175834,2
69411,149214,2
69412,819046,2
69413,1035368,2
69414,353166,2
69415,512431,2
69416,528007,2
69417,31103,1
69418,57147,1
69419,850600,2
69420,802953,2
69421,868911,2
69422,394895,2
69423,768834,2
69424,964068,2
